F/L/Sex,ID,TrialType,Trial#,RunPosition#,Run#,ConditionType,Condition,RT,Error,TotalError,RepeatedError,Target,Globality,RunType,StimuliType
RFM,23,Experiment,231,7,33,Critical,Local Congruent at 6,429,0,32,0,A,Local,Congruent at 6,Incongruent Stimuli with Target
RFM,23,Experiment,290,3,42,Control,Global Multiple Absent,429,1,35,3,G,Global,2 Absent,Incongruent Stimuli with Target
RFM,23,Experiment,980,7,140,Critical,Local Incongruent,429,0,64,0,E,Local,Incongruent,Incongruent Stimuli with Target
DFF,19,Practice,14,7,2,Control,Local Multiple Absent,429,0,8,0,K,Local,6 Absent,Random Stimuli
SMFWP,21,Practice,59,3,9,Control,Local Multiple Absent,429,1,9,1,K,Local,2 Absent,Incongruent Stimuli without Target
SBF,1,Experiment,289,2,42,Control,Global All Random,430,0,14,0,G,Global,All Random,Random Stimuli
SBF,1,Experiment,298,4,43,Control,Global Multiple Incongruent,430,0,14,0,G,Global,Multiple Congruent until P6,Congruent Stimuli with Target
FTM,2,Experiment,356,6,51,Critical,Global Congruent at 6,430,0,44,0,A,Global,Congruent at 6,Congruent Stimuli with Target
ADF,3,Experiment,183,1,27,Critical,Local Congruent at 2,430,0,63,0,U,Local,Congruent at 2,Incongruent Stimuli with Target
HWF,4,Experiment,511,7,73,Critical,Local Incongruent,430,0,16,0,A,Local,Incongruent,Incongruent Stimuli with Target
HBF,5,Experiment,52,3,8,Control,Global Multiple Incongruent,430,0,5,0,U,Global,Multiple Congruent until P2,Congruent Stimuli with Target
HBF,5,Experiment,293,6,42,Control,Local Multiple Absent,430,0,14,0,E,Local,1 Absent,Incongruent Stimuli with Target
DSM,6,Experiment,181,6,26,Control,Global Multiple Absent,430,0,25,0,G,Global,3 Absent,Incongruent Stimuli with Target
DSM,6,Experiment,496,6,71,Critical,Local Incongruent,430,0,35,0,G,Local,Incongruent,Incongruent Stimuli with Target
DSM,6,Experiment,881,6,126,Control,Global Multiple Incongruent,430,0,109,0,A,Global,Multiple Congruent until P6,Congruent Stimuli with Target
DSM,6,Experiment,1130,3,162,Critical,Local Incongruent,430,0,204,0,A,Local,Incongruent,Incongruent Stimuli with Target
KLF,7,Experiment,34,6,5,Critical,Local Incongruent,430,0,15,0,G,Local,Incongruent,Incongruent Stimuli with Target
KLF,7,Experiment,541,2,78,Critical,Local Incongruent,430,0,33,0,G,Local,Incongruent,Incongruent Stimuli with Target
KLF,7,Experiment,795,4,114,Control,Global Multiple Absent,430,0,48,0,G,Global,3 Absent,Congruent Stimuli with Target
KLF,7,Experiment,1033,4,148,Control,Global Multiple Absent,430,1,66,1,A,Global,4 Absent,Incongruent Stimuli with Target
KLF,7,Experiment,1204,7,172,Critical,Local Congruent at 2,430,0,67,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
LDF,8,Experiment,34,6,5,Control,Local Multiple Absent,430,0,11,0,A,Local,2 Absent,Congruent Stimuli with Target
LDF,8,Experiment,244,6,35,Control,Global All Random,430,0,23,0,G,Global,All Random,Incongruent Stimuli with Target
LDF,8,Experiment,378,7,54,Critical,Local Congruent at 2,430,0,26,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
FCM,9,Experiment,169,1,25,Control,Local Multiple Incongruent,430,0,23,0,A,Local,Multiple Congruent until P2,Congruent Stimuli with Target
FCM,9,Experiment,570,3,82,Critical,Global Incongruent,430,0,33,0,U,Global,Incongruent,Incongruent Stimuli with Target
FCM,9,Experiment,772,2,111,Critical,Local Incongruent,430,0,38,0,A,Local,Incongruent,Incongruent Stimuli with Target
FCM,9,Experiment,793,2,114,Critical,Global Incongruent,430,0,38,0,K,Global,Incongruent,Incongruent Stimuli with Target
FCM,9,Experiment,813,1,117,Critical,Local Congruent at 2,430,0,40,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
FCM,9,Experiment,841,1,121,Control,Local Multiple Incongruent,430,0,40,0,A,Local,Multiple Congruent until P6,Congruent Stimuli with Target
FCM,9,Experiment,1012,4,145,Control,Global Multiple Incongruent,430,1,50,1,K,Global,Multiple Congruent until P2,Incongruent Stimuli without Target
FCM,9,Experiment,1115,2,160,Control,Global Multiple Absent,430,1,53,1,K,Global,4 Absent,Random Stimuli
JMF,10,Experiment,157,3,23,Critical,Local Congruent at 2,430,0,16,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
JMF,10,Experiment,785,1,113,Control,Global Multiple Incongruent,430,0,44,0,K,Global,Multiple Congruent until P2,Congruent Stimuli with Target
JMF,10,Experiment,943,5,135,Critical,Global Congruent at 6,430,0,56,0,A,Global,Congruent at 6,Incongruent Stimuli with Target
JMJF,11,Experiment,93,2,14,Critical,Local Incongruent,430,0,7,0,G,Local,Incongruent,Incongruent Stimuli with Target
JMJF,11,Experiment,97,6,14,Critical,Local Incongruent,430,0,7,0,G,Local,Incongruent,Incongruent Stimuli with Target
JMJF,11,Experiment,719,5,103,Control,Local Multiple Incongruent,430,0,26,0,E,Local,Multiple Congruent until P2,Random Stimuli
JMJF,11,Experiment,737,2,106,Critical,Global Congruent at 6,430,0,28,0,E,Global,Congruent at 6,Incongruent Stimuli with Target
JMJF,11,Experiment,816,4,117,Control,Global All Random,430,0,30,0,A,Global,All Random,Congruent Stimuli with Target
JMJF,11,Experiment,834,1,120,Critical,Global Congruent at 6,430,0,30,0,K,Global,Congruent at 6,Incongruent Stimuli with Target
MLF,13,Experiment,1117,4,160,Critical,Local Congruent at 2,430,0,52,0,U,Local,Congruent at 2,Incongruent Stimuli with Target
SEF,14,Experiment,95,4,14,Control,Global All Random,430,0,12,0,K,Global,All Random,Congruent Stimuli with Target
DCF,15,Experiment,244,6,35,Control,Local All Random,430,0,39,0,A,Local,All Random,Congruent Stimuli with Target
DCF,15,Experiment,330,1,48,Critical,Global Incongruent,430,0,42,0,G,Global,Incongruent,Incongruent Stimuli with Target
LOF,16,Experiment,338,2,49,Control,Local Multiple Incongruent,430,0,24,0,A,Local,Multiple Congruent until P2,Congruent Stimuli with Target
DMF,17,Experiment,4,4,1,Critical,Local Congruent at 2,430,0,22,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
DMF,17,Experiment,644,7,92,Control,Local All Random,430,0,56,0,A,Local,All Random,Congruent Stimuli with Target
DMF,17,Experiment,825,6,118,Control,Global All Random,430,0,70,0,E,Global,All Random,Congruent Stimuli with Target
SSF,18,Experiment,201,5,29,Critical,Global Congruent at 2,430,0,25,0,A,Global,Congruent at 2,Incongruent Stimuli with Target
SSF,18,Experiment,255,3,37,Control,Global Multiple Absent,430,0,25,0,E,Global,5 Absent,Random Stimuli
SSF,18,Experiment,809,4,116,Control,Global Multiple Absent,430,0,31,0,G,Global,4 Absent,Incongruent Stimuli without Target
SSF,18,Experiment,957,5,137,Control,Global Multiple Incongruent,430,0,34,0,K,Global,Multiple Congruent until P2,Incongruent Stimuli with Target
SSF,18,Experiment,994,7,142,Critical,Local Congruent at 6,430,0,37,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
SSF,18,Experiment,1111,5,159,Critical,Local Congruent at 2,430,0,40,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
DFF,19,Experiment,222,5,32,Critical,Global Incongruent,430,0,25,0,E,Global,Incongruent,Incongruent Stimuli with Target
DFF,19,Experiment,420,7,60,Critical,Local Congruent at 2,430,0,30,0,U,Local,Congruent at 2,Incongruent Stimuli with Target
DFF,19,Experiment,619,3,89,Critical,Local Congruent at 6,430,0,33,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
DFF,19,Experiment,703,3,101,Critical,Global Incongruent,430,0,38,0,G,Global,Incongruent,Incongruent Stimuli with Target
DFF,19,Experiment,766,3,110,Control,Global Multiple Incongruent,430,0,40,0,G,Global,Multiple Congruent until P2,Congruent Stimuli with Target
DFF,19,Experiment,1217,6,174,Critical,Local Incongruent,430,0,60,0,K,Local,Incongruent,Incongruent Stimuli with Target
JAF,20,Experiment,316,1,46,Control,Global Multiple Absent,430,0,45,0,K,Global,4 Absent,Incongruent Stimuli with Target
JAF,20,Experiment,348,5,50,Critical,Global Incongruent,430,0,45,0,E,Global,Incongruent,Incongruent Stimuli with Target
JAF,20,Experiment,453,5,65,Control,Global All Random,430,0,46,0,U,Global,All Random,Incongruent Stimuli with Target
JAF,20,Experiment,825,6,118,Critical,Local Congruent at 6,430,0,55,0,E,Local,Congruent at 6,Congruent Stimuli with Target
SMFWP,21,Experiment,74,4,11,Critical,Global Congruent at 2,430,0,30,0,K,Global,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,719,5,103,Control,Global Multiple Absent,430,1,102,1,E,Global,6 Absent,Random Stimuli
ALF,22,Experiment,857,3,123,Control,Local All Random,430,0,42,0,K,Local,All Random,Incongruent Stimuli with Target
ALF,22,Experiment,913,3,131,Control,Global All Random,430,0,44,0,G,Global,All Random,Random Stimuli
RFM,23,Experiment,428,1,62,Critical,Local Incongruent,430,0,38,0,G,Local,Incongruent,Incongruent Stimuli with Target
RFM,23,Experiment,509,5,73,Critical,Global Incongruent,430,0,39,0,E,Global,Incongruent,Incongruent Stimuli with Target
RFM,23,Experiment,856,2,123,Critical,Local Congruent at 2,430,0,53,0,U,Local,Congruent at 2,Congruent Stimuli with Target
RFM,23,Experiment,1039,3,149,Critical,Global Congruent at 2,430,0,66,0,E,Global,Congruent at 2,Incongruent Stimuli with Target
RFM,23,Experiment,1205,1,173,Critical,Local Incongruent,430,0,66,0,U,Local,Incongruent,Incongruent Stimuli with Target
LDF,8,Practice,40,5,6,Control,Global Multiple Incongruent,430,0,7,0,G,Global,Multiple Congruent until P6,Congruent Stimuli with Target
LOF,16,Practice,43,1,7,Critical,Global Incongruent,430,0,4,0,G,Global,Incongruent,Incongruent Stimuli with Target
LOF,16,Practice,48,6,7,Critical,Global Incongruent,430,0,4,0,G,Global,Incongruent,Incongruent Stimuli with Target
LOF,16,Practice,49,7,7,Critical,Global Incongruent,430,0,4,0,G,Global,Incongruent,Incongruent Stimuli with Target
DMF,17,Practice,37,2,6,Control,Global Multiple Incongruent,430,0,12,0,A,Global,Multiple Congruent until P2,Congruent Stimuli with Target
DFF,19,Practice,16,2,3,Control,Global All Random,430,0,9,0,K,Global,All Random,Congruent Stimuli with Target
SBF,1,Experiment,420,7,60,Control,Local Multiple Absent,431,0,22,0,E,Local,5 Absent,Random Stimuli
FTM,2,Experiment,20,6,3,Critical,Local Incongruent,431,0,18,0,K,Local,Incongruent,Incongruent Stimuli with Target
FTM,2,Experiment,242,4,35,Critical,Local Congruent at 2,431,0,39,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
FTM,2,Experiment,977,4,140,Critical,Global Incongruent,431,0,81,0,A,Global,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,74,4,11,Critical,Local Incongruent,431,0,8,0,E,Local,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,319,4,46,Critical,Local Congruent at 2,431,0,15,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
HWF,4,Experiment,693,7,99,Critical,Global Congruent at 6,431,0,19,0,E,Global,Congruent at 6,Incongruent Stimuli with Target
HWF,4,Experiment,1107,1,159,Critical,Global Congruent at 2,431,0,29,0,G,Global,Congruent at 2,Incongruent Stimuli with Target
HBF,5,Experiment,191,2,28,Critical,Local Congruent at 6,431,0,9,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
HBF,5,Experiment,239,1,35,Critical,Local Incongruent,431,0,13,0,A,Local,Incongruent,Incongruent Stimuli with Target
HBF,5,Experiment,447,6,64,Critical,Global Congruent at 2,431,0,15,0,E,Global,Congruent at 2,Incongruent Stimuli with Target
DSM,6,Experiment,657,6,94,Critical,Local Congruent at 2,431,0,42,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
KLF,7,Experiment,970,4,139,Control,Global Multiple Absent,431,0,61,0,U,Global,7 Absent,Incongruent Stimuli without Target
KLF,7,Experiment,1258,5,180,Critical,Global Incongruent,431,0,68,0,G,Global,Incongruent,Incongruent Stimuli with Target
FCM,9,Experiment,42,7,6,Critical,Global Congruent at 6,431,0,14,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
FCM,9,Experiment,51,2,8,Control,Local Multiple Incongruent,431,0,15,0,K,Local,Multiple Congruent until P2,Congruent Stimuli with Target
FCM,9,Experiment,932,1,134,Critical,Local Congruent at 2,431,0,43,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
FCM,9,Experiment,1048,5,150,Critical,Local Congruent at 2,431,0,50,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
JMF,10,Experiment,287,7,41,Control,Local Multiple Incongruent,431,0,36,0,A,Local,Multiple Congruent until P2,Congruent Stimuli with Target
JMF,10,Experiment,558,5,80,Critical,Local Congruent at 6,431,0,38,0,A,Local,Congruent at 6,Incongruent Stimuli with Target
JMF,10,Experiment,592,4,85,Critical,Local Congruent at 2,431,0,38,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
JMF,10,Experiment,1010,2,145,Control,Local Multiple Incongruent,431,0,59,0,E,Local,Multiple Congruent until P6,Congruent Stimuli with Target
JMJF,11,Experiment,420,7,60,Critical,Global Incongruent,431,0,22,0,A,Global,Incongruent,Incongruent Stimuli with Target
VSF,12,Experiment,322,7,46,Critical,Local Congruent at 6,431,0,37,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
VSF,12,Experiment,329,7,47,Control,Local Multiple Incongruent,431,0,38,0,A,Local,Multiple Congruent until P2,Random Stimuli
VSF,12,Experiment,957,5,137,Control,Local All Random,431,1,108,1,K,Local,All Random,Incongruent Stimuli without Target
MLF,13,Experiment,24,3,4,Critical,Local Congruent at 2,431,0,11,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
MLF,13,Experiment,227,3,33,Critical,Local Incongruent,431,0,22,0,K,Local,Incongruent,Incongruent Stimuli with Target
MLF,13,Experiment,230,6,33,Critical,Local Incongruent,431,0,22,0,K,Local,Incongruent,Incongruent Stimuli with Target
MLF,13,Experiment,547,1,79,Critical,Local Congruent at 6,431,0,42,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
MLF,13,Experiment,772,2,111,Critical,Global Incongruent,431,0,45,0,U,Global,Incongruent,Incongruent Stimuli with Target
MLF,13,Experiment,972,6,139,Control,Local Multiple Absent,431,0,51,0,A,Local,1 Absent,Congruent Stimuli with Target
MLF,13,Experiment,1018,3,146,Critical,Global Congruent at 6,431,0,52,0,K,Global,Congruent at 6,Incongruent Stimuli with Target
SEF,14,Experiment,235,4,34,Critical,Global Incongruent,431,0,20,0,K,Global,Incongruent,Incongruent Stimuli with Target
SEF,14,Experiment,899,3,129,Control,Local Multiple Incongruent,431,0,76,0,A,Local,Multiple Congruent until P6,Congruent Stimuli with Target
SEF,14,Experiment,953,1,137,Critical,Local Congruent at 6,431,0,78,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
DCF,15,Experiment,143,3,21,Control,Global Multiple Absent,431,0,29,0,U,Global,7 Absent,Random Stimuli
LOF,16,Experiment,23,2,4,Control,Global Multiple Incongruent,431,0,7,0,A,Global,Multiple Congruent until P2,Congruent Stimuli with Target
LOF,16,Experiment,138,5,20,Critical,Local Incongruent,431,0,13,0,K,Local,Incongruent,Incongruent Stimuli with Target
LOF,16,Experiment,167,6,24,Control,Global Multiple Absent,431,0,15,0,K,Global,6 Absent,Incongruent Stimuli without Target
DMF,17,Experiment,216,6,31,Critical,Global Congruent at 6,431,0,36,0,A,Global,Congruent at 6,Congruent Stimuli with Target
SSF,18,Experiment,704,4,101,Control,Local Multiple Incongruent,431,0,30,0,U,Local,Multiple Congruent until P2,Congruent Stimuli with Target
SSF,18,Experiment,1046,3,150,Critical,Local Congruent at 2,431,0,39,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
SSF,18,Experiment,1068,4,153,Critical,Local Congruent at 6,431,0,39,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
DFF,19,Experiment,91,7,13,Control,Global Multiple Incongruent,431,0,20,0,A,Global,Multiple Congruent until P6,Incongruent Stimuli with Target
DFF,19,Experiment,429,2,62,Critical,Local Congruent at 2,431,0,30,0,A,Local,Congruent at 2,Congruent Stimuli with Target
DFF,19,Experiment,710,3,102,Critical,Global Incongruent,431,0,38,0,U,Global,Incongruent,Incongruent Stimuli with Target
DFF,19,Experiment,748,6,107,Critical,Local Congruent at 6,431,0,39,0,K,Local,Congruent at 6,Congruent Stimuli with Target
DFF,19,Experiment,923,6,132,Control,Global Multiple Absent,431,1,49,1,G,Global,3 Absent,Random Stimuli
JAF,20,Experiment,833,7,119,Control,Global Multiple Incongruent,431,0,55,0,A,Global,Multiple Congruent until P2,Incongruent Stimuli with Target
JAF,20,Experiment,872,4,125,Control,Local Multiple Incongruent,431,0,57,0,G,Local,Multiple Congruent until P6,Congruent Stimuli with Target
SMFWP,21,Experiment,1059,2,152,Control,Global All Random,431,0,137,0,U,Global,All Random,Random Stimuli
ALF,22,Experiment,393,1,57,Critical,Local Congruent at 2,431,0,26,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,1100,1,158,Critical,Local Congruent at 2,431,0,56,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
RFM,23,Experiment,129,3,19,Critical,Global Congruent at 6,431,0,26,0,A,Global,Congruent at 6,Incongruent Stimuli with Target
RFM,23,Experiment,1066,2,153,Critical,Local Incongruent,431,0,66,0,G,Local,Incongruent,Incongruent Stimuli with Target
RFM,23,Experiment,1093,1,157,Critical,Local Congruent at 6,431,0,66,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
HWF,4,Practice,67,4,10,Critical,Global Congruent at 6,431,0,5,0,E,Global,Congruent at 6,Incongruent Stimuli with Target
JMF,10,Practice,70,7,10,Critical,Local Congruent at 6,431,0,13,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
LOF,16,Practice,44,2,7,Critical,Global Incongruent,431,0,4,0,G,Global,Incongruent,Incongruent Stimuli with Target
SBF,1,Experiment,527,2,76,Critical,Local Incongruent,432,0,22,0,G,Local,Incongruent,Incongruent Stimuli with Target
SBF,1,Experiment,902,6,129,Critical,Local Congruent at 2,432,0,41,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
FTM,2,Experiment,510,6,73,Critical,Local Incongruent,432,0,52,0,K,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,872,4,125,Control,Local Multiple Absent,432,1,162,4,U,Local,4 Absent,Incongruent Stimuli with Target
ADF,3,Experiment,953,1,137,Critical,Global Congruent at 6,432,0,182,0,K,Global,Congruent at 6,Incongruent Stimuli with Target
HWF,4,Experiment,365,1,53,Control,Local Multiple Incongruent,432,0,15,0,G,Local,Multiple Congruent until P6,Congruent Stimuli with Target
HBF,5,Experiment,482,6,69,Critical,Global Congruent at 2,432,0,15,0,U,Global,Congruent at 2,Incongruent Stimuli with Target
DSM,6,Experiment,391,6,56,Critical,Local Congruent at 2,432,0,29,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
DSM,6,Experiment,838,5,120,Control,Local All Random,432,0,105,0,E,Local,All Random,Congruent Stimuli with Target
DSM,6,Experiment,1075,4,154,Critical,Local Congruent at 6,432,0,190,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
DSM,6,Experiment,1156,1,166,Critical,Local Incongruent,432,0,217,0,U,Local,Incongruent,Incongruent Stimuli with Target
KLF,7,Experiment,379,1,55,Critical,Local Congruent at 6,432,0,32,0,A,Local,Congruent at 6,Incongruent Stimuli with Target
KLF,7,Experiment,741,6,106,Critical,Local Incongruent,432,0,43,0,E,Local,Incongruent,Incongruent Stimuli with Target
KLF,7,Experiment,907,4,130,Critical,Global Incongruent,432,0,53,0,A,Global,Incongruent,Incongruent Stimuli with Target
