F/L/Sex,ID,TrialType,Trial#,RunPosition#,Run#,ConditionType,Condition,RT,Error,TotalError,RepeatedError,Target,Globality,RunType,StimuliType
SMFWP,21,Experiment,27,6,4,Critical,Local Congruent at 2,370,0,17,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,44,2,7,Critical,Global Congruent at 6,370,0,26,0,A,Global,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,47,5,7,Critical,Global Congruent at 6,370,0,26,0,A,Global,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,51,2,8,Critical,Local Incongruent,370,0,26,0,U,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,53,4,8,Critical,Local Incongruent,370,0,27,0,U,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,58,2,9,Critical,Global Congruent at 6,370,0,27,0,E,Global,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,60,4,9,Critical,Global Congruent at 6,370,0,27,0,E,Global,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,62,6,9,Critical,Global Congruent at 6,370,0,27,0,E,Global,Congruent at 6,Congruent Stimuli with Target
SMFWP,21,Experiment,75,5,11,Critical,Global Congruent at 2,370,0,30,0,K,Global,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,83,6,12,Critical,Local Congruent at 2,370,0,30,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,110,5,16,Critical,Local Congruent at 2,370,0,32,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,111,6,16,Critical,Local Congruent at 2,370,0,32,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,114,2,17,Critical,Global Incongruent,370,0,33,0,U,Global,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,129,3,19,Critical,Global Congruent at 6,370,0,33,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,133,7,19,Critical,Global Congruent at 6,370,0,33,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,134,1,20,Critical,Global Congruent at 2,370,0,33,0,U,Global,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,138,5,20,Critical,Global Congruent at 2,370,0,33,0,U,Global,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,139,6,20,Critical,Global Congruent at 2,370,0,33,0,U,Global,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,149,2,22,Critical,Local Congruent at 6,370,0,36,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,150,3,22,Critical,Local Congruent at 6,370,0,36,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,183,1,27,Critical,Local Congruent at 6,370,0,38,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,185,3,27,Critical,Local Congruent at 6,370,0,38,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,198,2,29,Critical,Local Congruent at 2,370,0,42,0,E,Local,Congruent at 2,Congruent Stimuli with Target
SMFWP,21,Experiment,236,5,34,Critical,Global Congruent at 2,370,0,46,0,A,Global,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,270,4,39,Critical,Global Congruent at 2,370,0,49,0,G,Global,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,281,1,41,Critical,Global Incongruent,370,0,49,0,A,Global,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,288,1,42,Critical,Local Congruent at 6,370,0,49,0,A,Local,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,333,4,48,Critical,Local Congruent at 6,370,0,58,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,334,5,48,Critical,Local Congruent at 6,370,0,58,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,344,1,50,Critical,Local Incongruent,370,0,58,0,E,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,393,1,57,Critical,Local Incongruent,370,0,63,0,K,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,396,4,57,Critical,Local Incongruent,370,0,63,0,K,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,401,2,58,Critical,Local Incongruent,370,0,63,0,A,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,408,2,59,Critical,Global Congruent at 6,370,0,63,0,E,Global,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,427,7,61,Critical,Global Incongruent,370,0,63,0,E,Global,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,493,3,71,Critical,Local Incongruent,370,0,83,0,G,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,508,4,73,Critical,Global Congruent at 6,370,0,84,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,525,7,75,Critical,Global Incongruent,370,0,84,0,U,Global,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,532,7,76,Critical,Local Incongruent,370,0,84,0,U,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,555,2,80,Critical,Local Congruent at 2,370,0,84,0,G,Local,Congruent at 2,Congruent Stimuli with Target
SMFWP,21,Experiment,557,4,80,Critical,Local Congruent at 2,370,0,84,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,561,1,81,Critical,Local Congruent at 6,370,0,84,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,566,6,81,Critical,Local Congruent at 6,370,0,84,0,E,Local,Congruent at 6,Congruent Stimuli with Target
SMFWP,21,Experiment,581,7,83,Critical,Global Incongruent,370,0,84,0,G,Global,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,583,2,84,Critical,Local Incongruent,370,0,84,0,E,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,585,4,84,Critical,Local Incongruent,370,0,84,0,E,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,645,1,93,Critical,Local Congruent at 6,370,0,88,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,669,4,96,Critical,Local Congruent at 6,370,0,93,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,671,6,96,Critical,Local Congruent at 6,370,0,93,0,U,Local,Congruent at 6,Congruent Stimuli with Target
SMFWP,21,Experiment,735,7,105,Critical,Global Congruent at 2,370,0,105,0,A,Global,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,739,4,106,Critical,Local Congruent at 2,370,0,105,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,829,3,119,Critical,Global Congruent at 2,370,0,118,0,K,Global,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,837,4,120,Critical,Local Incongruent,370,0,118,0,K,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,898,2,129,Critical,Local Incongruent,370,0,127,0,E,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,900,4,129,Critical,Local Incongruent,370,0,127,0,E,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,928,4,133,Critical,Global Incongruent,370,0,133,0,A,Global,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,932,1,134,Critical,Global Congruent at 6,370,0,133,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,935,4,134,Critical,Global Congruent at 6,370,0,133,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,946,1,136,Critical,Local Incongruent,370,0,133,0,A,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,962,3,138,Critical,Global Incongruent,370,0,133,0,K,Global,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,963,4,138,Critical,Global Incongruent,370,0,133,0,K,Global,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,965,6,138,Critical,Global Incongruent,370,0,133,0,K,Global,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,971,5,139,Critical,Local Congruent at 2,370,0,133,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,973,7,139,Critical,Local Congruent at 2,370,0,133,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,986,6,141,Critical,Local Incongruent,370,0,133,0,U,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,990,3,142,Critical,Global Congruent at 6,370,0,133,0,U,Global,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,998,4,143,Critical,Local Incongruent,370,0,133,0,G,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,999,5,143,Critical,Local Incongruent,370,0,133,0,G,Local,Incongruent,Incongruent Stimuli with Target
SMFWP,21,Experiment,1016,1,146,Critical,Global Congruent at 6,370,0,133,0,K,Global,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,1017,2,146,Critical,Global Congruent at 6,370,0,133,0,K,Global,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,1020,5,146,Critical,Global Congruent at 6,370,0,133,0,K,Global,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,1023,1,147,Critical,Local Congruent at 6,370,0,133,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,1190,7,170,Critical,Global Congruent at 2,370,0,140,0,G,Global,Congruent at 2,Incongruent Stimuli with Target
SMFWP,21,Experiment,1200,3,172,Critical,Global Congruent at 6,370,0,140,0,E,Global,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,1202,5,172,Critical,Global Congruent at 6,370,0,140,0,E,Global,Congruent at 6,Incongruent Stimuli with Target
SMFWP,21,Experiment,1235,3,177,Critical,Local Congruent at 6,370,0,141,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,41,6,6,Critical,Global Congruent at 6,370,0,6,0,E,Global,Congruent at 6,Congruent Stimuli with Target
ALF,22,Experiment,42,7,6,Critical,Global Congruent at 6,370,0,6,0,E,Global,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,95,4,14,Critical,Global Congruent at 6,370,0,8,0,K,Global,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,97,6,14,Critical,Global Congruent at 6,370,0,8,0,K,Global,Congruent at 6,Congruent Stimuli with Target
ALF,22,Experiment,102,4,15,Critical,Global Congruent at 2,370,0,8,0,K,Global,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,115,3,17,Critical,Global Congruent at 2,370,0,9,0,G,Global,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,168,7,24,Critical,Local Incongruent,370,0,13,0,K,Local,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,264,5,38,Critical,Local Incongruent,370,0,19,0,A,Local,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,268,2,39,Critical,Global Congruent at 2,370,0,19,0,A,Global,Congruent at 2,Congruent Stimuli with Target
ALF,22,Experiment,273,7,39,Critical,Global Congruent at 2,370,0,19,0,A,Global,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,293,6,42,Critical,Global Congruent at 6,370,0,20,0,A,Global,Congruent at 6,Congruent Stimuli with Target
ALF,22,Experiment,294,7,42,Critical,Global Congruent at 6,370,0,20,0,A,Global,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,309,1,45,Critical,Global Incongruent,370,0,20,0,U,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,310,2,45,Critical,Global Incongruent,370,0,20,0,U,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,313,5,45,Critical,Global Incongruent,370,0,20,0,U,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,319,4,46,Critical,Global Incongruent,370,0,20,0,K,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,321,6,46,Critical,Global Incongruent,370,0,20,0,K,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,324,2,47,Critical,Local Congruent at 6,370,0,20,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,327,5,47,Critical,Local Congruent at 6,370,0,20,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,328,6,47,Critical,Local Congruent at 6,370,0,20,0,E,Local,Congruent at 6,Congruent Stimuli with Target
ALF,22,Experiment,343,7,49,Critical,Local Incongruent,370,0,23,0,E,Local,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,369,5,53,Critical,Global Congruent at 2,370,0,26,0,U,Global,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,372,1,54,Critical,Local Congruent at 6,370,0,26,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,375,4,54,Critical,Local Congruent at 6,370,0,26,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,378,7,54,Critical,Local Congruent at 6,370,0,26,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,386,1,56,Critical,Global Incongruent,370,0,26,0,E,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,388,3,56,Critical,Global Incongruent,370,0,26,0,E,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,394,2,57,Critical,Local Congruent at 2,370,0,26,0,E,Local,Congruent at 2,Congruent Stimuli with Target
ALF,22,Experiment,396,4,57,Critical,Local Congruent at 2,370,0,26,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,397,5,57,Critical,Local Congruent at 2,370,0,26,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,400,1,58,Critical,Global Incongruent,370,0,26,0,G,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,406,7,58,Critical,Global Incongruent,370,0,28,0,G,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,408,2,59,Critical,Local Congruent at 6,370,0,28,0,A,Local,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,409,3,59,Critical,Local Congruent at 6,370,0,28,0,A,Local,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,411,5,59,Critical,Local Congruent at 6,370,0,28,0,A,Local,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,416,3,60,Critical,Global Congruent at 2,370,0,28,0,E,Global,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,418,5,60,Critical,Global Congruent at 2,370,0,28,0,E,Global,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,420,7,60,Critical,Global Congruent at 2,370,0,28,0,E,Global,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,422,2,61,Critical,Global Congruent at 6,370,0,28,0,K,Global,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,423,3,61,Critical,Global Congruent at 6,370,0,28,0,K,Global,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,425,5,61,Critical,Global Congruent at 6,370,0,28,0,K,Global,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,428,1,62,Critical,Local Congruent at 6,370,0,28,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,442,1,64,Critical,Global Incongruent,370,0,28,0,K,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,448,7,64,Critical,Global Incongruent,370,0,28,0,K,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,449,1,65,Critical,Local Congruent at 6,370,0,28,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,451,3,65,Critical,Local Congruent at 6,370,0,28,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,452,4,65,Critical,Local Congruent at 6,370,0,28,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,462,7,66,Critical,Local Congruent at 6,370,0,28,0,A,Local,Congruent at 6,Incongruent Stimuli with Target
ALF,22,Experiment,468,6,67,Critical,Global Congruent at 6,370,0,28,0,G,Global,Congruent at 6,Congruent Stimuli with Target
ALF,22,Experiment,475,6,68,Critical,Global Congruent at 2,370,0,28,0,U,Global,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,476,7,68,Critical,Global Congruent at 2,370,0,28,0,U,Global,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,478,2,69,Critical,Local Congruent at 2,370,0,28,0,U,Local,Congruent at 2,Congruent Stimuli with Target
ALF,22,Experiment,485,2,70,Critical,Global Incongruent,370,0,29,0,A,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,486,3,70,Critical,Global Incongruent,370,0,29,0,A,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,487,4,70,Critical,Global Incongruent,370,0,29,0,A,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,488,5,70,Critical,Global Incongruent,370,0,29,0,A,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,492,2,71,Critical,Local Incongruent,370,0,29,0,U,Local,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,494,4,71,Critical,Local Incongruent,370,0,29,0,U,Local,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,497,7,71,Critical,Local Incongruent,370,0,29,0,U,Local,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,500,3,72,Critical,Global Congruent at 2,370,0,29,0,E,Global,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,515,4,74,Critical,Local Congruent at 2,370,0,29,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,518,7,74,Critical,Local Congruent at 2,370,0,29,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,538,6,77,Critical,Local Congruent at 2,370,0,29,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,554,1,80,Critical,Local Incongruent,370,0,29,0,G,Local,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,559,6,80,Critical,Local Incongruent,370,0,29,0,G,Local,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,561,1,81,Critical,Local Congruent at 2,370,0,29,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,567,7,81,Critical,Local Congruent at 2,370,0,29,0,G,Local,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,568,1,82,Critical,Global Incongruent,370,0,29,0,E,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,569,2,82,Critical,Global Incongruent,370,0,29,0,E,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,573,6,82,Critical,Global Incongruent,370,0,29,0,E,Global,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,578,4,83,Critical,Local Congruent at 2,370,0,29,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,580,6,83,Critical,Local Congruent at 2,370,0,29,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,584,3,84,Critical,Local Incongruent,370,0,29,0,A,Local,Incongruent,Incongruent Stimuli with Target
ALF,22,Experiment,606,4,87,Critical,Global Congruent at 2,370,0,29,0,G,Global,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,607,5,87,Critical,Global Congruent at 2,370,0,29,0,G,Global,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,609,7,87,Critical,Global Congruent at 2,370,0,29,0,G,Global,Congruent at 2,Incongruent Stimuli with Target
ALF,22,Experiment,616,7,88,Critical,Local Incongruent,370,0,29,0,E,Local,Incongruent,Incongruent Stimuli with Target
